"dbid","display_name","action_timestamp","user_name","action_name","old_state","new_state","comments"
"33774059","ISSDM00219627","2020-07-14 11:32:08","dannyp","To_Definition","Submitted","Definition",""
"33774059","ISSDM00219627","2020-07-14 11:34:29","dannyp","To_Design","Definition","Design",""
"33774059","ISSDM00219627","2020-07-14 11:34:53","dannyp","To_Development","Design","Development",""
"33774059","ISSDM00219627","2020-08-10 18:12:49","dannyp","To_System_Test","Development","System_Test",""
"33774102","ISSDM00219670","2020-07-31 21:22:48","liene","Submit","no_value","Submitted",""
"33774102","ISSDM00219670","2020-08-03 11:29:41","dannyp","Modify","Submitted","Submitted",""
"33774102","ISSDM00219670","2020-08-03 11:32:27","dannyp","Modify","Submitted","Submitted",""
"33774102","ISSDM00219670","2020-08-10 18:05:09","dannyp","Modify","Submitted","Submitted",""
"33774102","ISSDM00219670","2020-09-07 00:24:18","liene","Modify","Submitted","Submitted",""
"33774325","ISSDM00219893","2020-09-30 17:50:31","davidsi","Submit","no_value","Submitted",""
"33774325","ISSDM00219893","2020-09-30 18:17:24","dannyp","Modify","Submitted","Submitted",""
"33774361","ISSDM00219929","2020-10-19 13:34:57","liene","Submit","no_value","Submitted",""
"33761781","ISSDM00207349","2017-07-25 10:18:01","ALEXG","Submit","no_value","Submitted",""
"33761781","ISSDM00207349","2017-07-25 10:26:35","danielmo","Modify","Submitted","Submitted",""
"33761781","ISSDM00207349","2019-08-23 19:05:58","dannyp","Modify","Submitted","Submitted",""
"33761781","ISSDM00207349","2019-11-09 12:50:51","dannyp","Modify","Submitted","Submitted",""
"33761781","ISSDM00207349","2020-01-15 10:59:40","lucianm","Wait","Submitted","Wait",""
"33764636","ISSDM00210204","2018-01-16 09:29:08","biancad","Submit","no_value","Submitted",""
"33764636","ISSDM00210204","2019-08-23 19:13:32","dannyp","Modify","Submitted","Submitted",""
"33768139","ISSDM00213707","2018-09-12 12:08:06","lucianm","Submit","no_value","Submitted",""
"33768139","ISSDM00213707","2018-09-13 14:33:12","lucianm","Modify","Submitted","Submitted",""
"33768139","ISSDM00213707","2019-08-23 19:16:30","dannyp","Modify","Submitted","Submitted",""
"33768139","ISSDM00213707","2019-08-26 09:06:13","sarahc","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33768139","ISSDM00213707","2019-08-26 09:06:24","sarahc","To_Definition","Reviewed_by_SA","Definition",""
"33768139","ISSDM00213707","2019-12-18 13:18:43","sarahc","To_Design","Definition","Design",""
"33768139","ISSDM00213707","2019-12-18 13:19:00","sarahc","To_Development","Design","Development",""
"33768139","ISSDM00213707","2019-12-18 13:20:19","sarahc","To_System_Test","Development","System_Test",""
"33768139","ISSDM00213707","2019-12-18 13:20:28","sarahc","To_UAT","System_Test","UAT",""
"33768139","ISSDM00213707","2019-12-20 13:35:47","sarahc","To_Implementation","UAT","Implementation",""
"33768862","ISSDM00214430","2018-12-17 16:22:01","liannep","Submit","no_value","Submitted",""
"33768862","ISSDM00214430","2019-10-16 14:01:53","diegor","Modify","Submitted","Submitted",""
"33768862","ISSDM00214430","2019-10-16 14:41:40","diegor","Modify","Submitted","Submitted",""
"33769016","ISSDM00214584","2019-01-21 14:06:55","ancah","Submit","no_value","Submitted",""
"33769016","ISSDM00214584","2019-10-07 19:43:12","dannyp","Modify","Submitted","Submitted",""
"33769016","ISSDM00214584","2019-11-09 12:44:52","dannyp","Modify","Submitted","Submitted",""
"33769016","ISSDM00214584","2019-12-03 14:50:15","dannyp","Modify","Submitted","Submitted",""
"33769016","ISSDM00214584","2020-02-04 08:29:00","elnak","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33769016","ISSDM00214584","2020-02-04 08:29:22","elnak","To_Definition","Reviewed_by_SA","Definition",""
"33769016","ISSDM00214584","2020-02-04 12:26:52","cristhianv","Modify","Definition","Definition",""
"33769016","ISSDM00214584","2020-02-13 17:21:30","dannyp","Modify","Definition","Definition",""
"33769016","ISSDM00214584","2020-02-19 18:53:29","dannyp","Modify","Definition","Definition",""
"33769544","ISSDM00215112","2019-03-13 16:05:15","diegor","Submit","no_value","Submitted",""
"33769544","ISSDM00215112","2019-03-13 16:06:00","diegor","Modify","Submitted","Submitted",""
"33769544","ISSDM00215112","2019-03-13 16:16:38","diegor","Modify","Submitted","Submitted",""
"33769544","ISSDM00215112","2019-04-10 15:03:26","sarahc","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33769544","ISSDM00215112","2019-04-10 15:04:26","sarahc","To_Definition","Reviewed_by_SA","Definition",""
"33769544","ISSDM00215112","2019-06-02 11:49:57","dannyp","Modify","Definition","Definition",""
"33769544","ISSDM00215112","2019-10-07 19:27:22","dannyp","Modify","Definition","Definition",""
"33769544","ISSDM00215112","2019-12-18 08:23:19","dannyp","Modify","Definition","Definition",""
"33769544","ISSDM00215112","2019-12-20 08:44:04","dannyp","Postpone","Definition","Postponed",""
"33769845","ISSDM00215413","2019-04-12 18:36:25","andrewk","Submit","no_value","Submitted",""
"33769845","ISSDM00215413","2019-04-23 13:39:48","davidsi","Modify","Submitted","Submitted",""
"33769845","ISSDM00215413","2019-05-16 14:55:01","elnak","To_SA_Review","Submitted","Pending_SA_Review",""
"33769845","ISSDM00215413","2019-05-16 14:55:18","elnak","To_Analysis","Pending_SA_Review","SA_Analysis",""
"33769845","ISSDM00215413","2019-05-16 14:55:28","elnak","To_Reviewed_by_SA","SA_Analysis","Reviewed_by_SA",""
"33769845","ISSDM00215413","2019-05-16 14:56:00","elnak","To_Definition","Reviewed_by_SA","Definition",""
"33769845","ISSDM00215413","2019-06-07 14:42:37","marcob","To_Design","Definition","Design",""
"33769845","ISSDM00215413","2019-06-07 14:42:58","marcob","To_Development","Design","Development",""
"33769845","ISSDM00215413","2019-06-07 14:52:31","marcob","Modify","Development","Development",""
"33769845","ISSDM00215413","2019-08-14 12:18:33","dannyp","Postpone","Development","Postponed",""
"33769845","ISSDM00215413","2019-10-16 14:13:23","diegor","Modify","Postponed","Postponed",""
"33769845","ISSDM00215413","2019-10-21 15:50:12","lidiam","Modify","Postponed","Postponed",""
"33769845","ISSDM00215413","2019-10-29 09:53:16","lidiam","Modify","Postponed","Postponed",""
"33769845","ISSDM00215413","2019-11-08 11:18:39","lidiam","Modify","Postponed","Postponed",""
"33769845","ISSDM00215413","2019-11-18 17:16:31","marcob","Modify","Postponed","Postponed",""
"33769845","ISSDM00215413","2019-12-16 15:10:40","marcob","Modify","Postponed","Postponed",""
"33769845","ISSDM00215413","2020-01-06 10:46:52","diegor","Modify","Postponed","Postponed",""
"33769845","ISSDM00215413","2020-02-04 10:27:14","marcob","Modify","Postponed","Postponed",""
"33769845","ISSDM00215413","2020-02-11 10:47:07","marcob","Resubmit","Postponed","Submitted",""
"33769845","ISSDM00215413","2020-02-11 13:24:51","elnak","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33769845","ISSDM00215413","2020-02-11 13:25:06","elnak","To_Definition","Reviewed_by_SA","Definition",""
"33769845","ISSDM00215413","2020-03-06 13:22:19","dannyp","To_Design","Definition","Design",""
"33769845","ISSDM00215413","2020-03-18 17:19:33","marcob","Postpone","Design","Postponed",""
"33769845","ISSDM00215413","2020-04-17 09:08:36","dannyp","Modify","Postponed","Postponed",""
"33769845","ISSDM00215413","2020-04-21 14:24:10","dannyp","Modify","Postponed","Postponed",""
"33769845","ISSDM00215413","2020-04-23 14:14:16","diegor","Modify","Postponed","Postponed",""
"33769964","ISSDM00215532","2019-04-18 17:30:00","ancah","Submit","no_value","Submitted",""
"33769964","ISSDM00215532","2019-05-15 11:52:35","kaminij","To_Definition","Submitted","Definition",""
"33769964","ISSDM00215532","2019-09-30 09:56:01","dannyp","Modify","Definition","Definition",""
"33769964","ISSDM00215532","2019-10-03 15:10:04","kaminij","Modify","Definition","Definition",""
"33769964","ISSDM00215532","2019-10-07 19:30:32","dannyp","Modify","Definition","Definition",""
"33769964","ISSDM00215532","2019-12-18 08:25:30","dannyp","Modify","Definition","Definition",""
"33769964","ISSDM00215532","2020-04-02 16:10:13","kaminij","Postpone","Definition","Postponed",""
"33769964","ISSDM00215532","2020-04-22 16:17:25","kaminij","Modify","Postponed","Postponed",""
"33770608","ISSDM00216176","2019-05-21 14:35:29","davidsi","Submit","no_value","Submitted",""
"33770608","ISSDM00216176","2019-10-16 14:18:44","diegor","Modify","Submitted","Submitted",""
"33770608","ISSDM00216176","2020-03-06 13:37:21","dannyp","Modify","Submitted","Submitted",""
"33772100","ISSDM00217668","2019-10-14 09:37:51","dannyp","Submit","no_value","Submitted",""
"33772928","ISSDM00218496","2020-02-04 14:05:04","ganeshr","Submit","no_value","Submitted",""
"33772928","ISSDM00218496","2020-03-06 13:09:19","dannyp","Modify","Submitted","Submitted",""
"33772928","ISSDM00218496","2020-06-05 13:33:40","dannyp","Modify","Submitted","Submitted",""
"33773109","ISSDM00218677","2020-02-17 16:02:33","ancah","Submit","no_value","Submitted",""
"33773109","ISSDM00218677","2020-03-05 18:22:43","dannyp","Modify","Submitted","Submitted",""
"33773109","ISSDM00218677","2020-03-24 16:58:37","dannyp","To_Definition","Submitted","Definition",""
"33773109","ISSDM00218677","2020-03-24 16:59:16","dannyp","To_Design","Definition","Design",""
"33773109","ISSDM00218677","2020-04-22 17:05:40","kaminij","Modify","Design","Design",""
"33773109","ISSDM00218677","2020-04-22 17:06:00","kaminij","To_Development","Design","Development",""
"33773109","ISSDM00218677","2020-05-05 10:37:26","cristhianv","To_System_Test","Development","System_Test",""
"33773109","ISSDM00218677","2020-05-06 11:20:01","kaminij","Modify","System_Test","System_Test",""
"33773109","ISSDM00218677","2020-06-04 23:20:07","cristhianv","Modify","System_Test","System_Test",""
"33773459","ISSDM00219027","2020-03-10 17:05:22","andrewk","Submit","no_value","Submitted",""
"33773459","ISSDM00219027","2020-03-10 18:06:56","dannyp","Modify","Submitted","Submitted",""
"33773459","ISSDM00219027","2020-03-10 18:08:37","dannyp","Modify","Submitted","Submitted",""
"33773459","ISSDM00219027","2020-04-22 17:15:08","kaminij","Modify","Submitted","Submitted",""
"33773459","ISSDM00219027","2020-05-06 11:23:22","kaminij","Modify","Submitted","Submitted",""
"33773459","ISSDM00219027","2020-08-06 10:21:35","abhishekj","To_Design","Submitted","Design",""
"33773459","ISSDM00219027","2020-08-10 12:25:36","abhishekj","Modify","Design","Design",""
"33773459","ISSDM00219027","2020-08-10 18:18:59","dannyp","Modify","Design","Design",""
"33773459","ISSDM00219027","2020-08-10 18:19:18","dannyp","Modify","Design","Design",""
"33773459","ISSDM00219027","2020-08-10 18:19:34","dannyp","Return_To_Def","Design","Definition",""
"33773459","ISSDM00219027","2020-08-14 14:54:34","abhishekj","To_Design","Definition","Design",""
"33773459","ISSDM00219027","2020-08-14 14:54:57","abhishekj","To_Development","Design","Development",""
"33773459","ISSDM00219027","2020-09-16 09:54:39","abhishekj","To_System_Test","Development","System_Test",""
"33773459","ISSDM00219027","2020-09-16 09:54:48","abhishekj","To_UAT","System_Test","UAT",""
"33773813","ISSDM00219381","2020-04-29 11:02:54","andrewk","Submit","no_value","Submitted",""
"33773813","ISSDM00219381","2020-04-30 15:50:49","dannyp","Modify","Submitted","Submitted",""
"33773813","ISSDM00219381","2020-05-02 16:44:03","abhishekj","To_Definition","Submitted","Definition",""
"33773873","ISSDM00219441","2020-05-13 13:34:42","herberth","Submit","no_value","Submitted",""
"33773873","ISSDM00219441","2020-05-13 16:37:18","herberth","Modify","Submitted","Submitted",""
"33773873","ISSDM00219441","2020-05-18 14:44:08","dannyp","Modify","Submitted","Submitted",""
"33773991","ISSDM00219559","2020-06-15 16:47:55","andrewk","Submit","no_value","Submitted",""
"33773991","ISSDM00219559","2020-06-15 17:20:39","dannyp","Modify","Submitted","Submitted",""
"33774140","ISSDM00219708","2020-08-13 22:19:45","andrewk","Submit","no_value","Submitted",""
"33774140","ISSDM00219708","2020-08-14 16:41:29","abhishekj","To_Design","Submitted","Design",""
"33774140","ISSDM00219708","2020-08-14 17:12:53","dannyp","Modify","Design","Design",""
"33774140","ISSDM00219708","2020-08-24 11:01:08","abhishekj","Modify","Design","Design",""
"33774140","ISSDM00219708","2020-08-24 14:18:32","abhishekj","To_Development","Design","Development",""
"33774140","ISSDM00219708","2020-10-12 08:40:09","abhishekj","To_System_Test","Development","System_Test",""
"33774140","ISSDM00219708","2020-10-12 08:43:05","abhishekj","To_UAT","System_Test","UAT",""
"33774140","ISSDM00219708","2020-11-02 10:00:20","abhishekj","To_Implementation","UAT","Implementation",""
"33774140","ISSDM00219708","2020-11-02 10:12:56","abhishekj","Modify","Implementation","Implementation",""
"33774289","ISSDM00219857","2020-09-16 12:43:24","liene","Submit","no_value","Submitted",""
"33774289","ISSDM00219857","2020-09-17 11:43:48","dannyp","Modify","Submitted","Submitted",""
"33774348","ISSDM00219916","2020-10-12 09:01:14","ancah","Submit","no_value","Submitted",""
"33774368","ISSDM00219936","2020-10-26 16:07:18","davidsi","Submit","no_value","Submitted",""
"33774368","ISSDM00219936","2020-10-29 09:37:34","dannyp","Modify","Submitted","Submitted",""
"33753660","ISSDM00199228","2016-10-03 12:19:44","andrewk","Submit","no_value","Submitted",""
"33753660","ISSDM00199228","2019-05-16 14:00:10","elnak","To_SA_Review","Submitted","Pending_SA_Review",""
"33753660","ISSDM00199228","2019-05-16 14:00:20","elnak","To_Analysis","Pending_SA_Review","SA_Analysis",""
"33753660","ISSDM00199228","2019-05-16 14:00:33","elnak","To_Reviewed_by_SA","SA_Analysis","Reviewed_by_SA",""
"33753660","ISSDM00199228","2019-05-16 14:01:13","elnak","To_Definition","Reviewed_by_SA","Definition",""
"33753660","ISSDM00199228","2019-06-02 11:35:04","dannyp","Modify","Definition","Definition",""
"33753660","ISSDM00199228","2019-10-07 15:54:25","diegor","Modify","Definition","Definition",""
"33753660","ISSDM00199228","2019-10-16 13:56:02","diegor","Modify","Definition","Definition",""
"33753660","ISSDM00199228","2019-10-21 15:33:52","lidiam","Modify","Definition","Definition",""
"33753660","ISSDM00199228","2019-11-07 17:16:59","lidiam","Modify","Definition","Definition",""
"33753660","ISSDM00199228","2019-11-08 12:02:33","lidiam","Modify","Definition","Definition",""
"33753660","ISSDM00199228","2019-11-11 13:43:45","diegor","Modify","Definition","Definition",""
"33753660","ISSDM00199228","2019-12-10 12:35:34","abhishekj","Postpone","Definition","Postponed",""
"33753660","ISSDM00199228","2019-12-10 12:50:58","diegor","Modify","Postponed","Postponed",""
"33753660","ISSDM00199228","2020-03-03 13:16:45","diegor","Modify","Postponed","Postponed",""
"33753660","ISSDM00199228","2020-04-23 14:12:42","diegor","Modify","Postponed","Postponed",""
"33762525","ISSDM00208093","2017-09-19 15:07:56","biancad","Submit","no_value","Submitted",""
"33762525","ISSDM00208093","2019-08-23 19:10:14","dannyp","Modify","Submitted","Submitted",""
"33762525","ISSDM00208093","2019-08-23 19:39:29","dannyp","Modify","Submitted","Submitted",""
"33762525","ISSDM00208093","2019-08-26 09:05:37","sarahc","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33762525","ISSDM00208093","2019-08-26 09:05:54","sarahc","To_Definition","Reviewed_by_SA","Definition",""
"33762544","ISSDM00208112","2017-09-21 14:53:19","erickk","Submit","no_value","Submitted",""
"33762544","ISSDM00208112","2019-10-07 19:41:44","dannyp","Modify","Submitted","Submitted",""
"33762544","ISSDM00208112","2019-12-18 08:14:13","dannyp","Modify","Submitted","Submitted",""
"33762544","ISSDM00208112","2020-03-10 12:34:25","diegor","Postpone","Submitted","Postponed",""
"33762557","ISSDM00208125","2017-09-24 13:58:25","andrewk","Submit","no_value","Submitted",""
"33762557","ISSDM00208125","2019-02-12 15:33:04","diegor","Modify","Submitted","Submitted",""
"33762557","ISSDM00208125","2019-10-16 13:58:07","diegor","Modify","Submitted","Submitted",""
"33765179","ISSDM00210747","2018-02-05 00:14:43","andrewk","Submit","no_value","Submitted",""
"33765179","ISSDM00210747","2019-02-18 14:37:53","diegor","Modify","Submitted","Submitted",""
"33765179","ISSDM00210747","2019-05-16 13:58:41","elnak","To_SA_Review","Submitted","Pending_SA_Review",""
"33765179","ISSDM00210747","2019-05-16 13:58:50","elnak","To_Analysis","Pending_SA_Review","SA_Analysis",""
"33765179","ISSDM00210747","2019-05-16 13:59:02","elnak","To_Reviewed_by_SA","SA_Analysis","Reviewed_by_SA",""
"33765179","ISSDM00210747","2019-05-16 13:59:35","elnak","To_Definition","Reviewed_by_SA","Definition",""
"33765179","ISSDM00210747","2019-10-07 14:29:07","diegor","Modify","Definition","Definition",""
"33765179","ISSDM00210747","2019-10-16 14:00:25","diegor","Modify","Definition","Definition",""
"33765179","ISSDM00210747","2019-10-21 15:35:03","lidiam","Modify","Definition","Definition",""
"33765179","ISSDM00210747","2019-11-08 11:58:52","lidiam","Modify","Definition","Definition",""
"33765179","ISSDM00210747","2019-11-08 12:00:46","lidiam","Modify","Definition","Definition",""
"33765179","ISSDM00210747","2019-11-11 13:45:11","diegor","Modify","Definition","Definition",""
"33765179","ISSDM00210747","2019-12-10 12:36:02","abhishekj","Postpone","Definition","Postponed",""
"33765179","ISSDM00210747","2019-12-10 12:52:21","diegor","Modify","Postponed","Postponed",""
"33765179","ISSDM00210747","2020-03-03 13:17:58","diegor","Modify","Postponed","Postponed",""
"33765179","ISSDM00210747","2020-04-23 14:12:16","diegor","Modify","Postponed","Postponed",""
"33768605","ISSDM00214173","2018-11-07 17:02:02","lucianm","Submit","no_value","Submitted",""
"33768605","ISSDM00214173","2018-11-07 17:03:47","lucianm","Modify","Submitted","Submitted",""
"33768605","ISSDM00214173","2019-08-23 19:18:49","dannyp","Modify","Submitted","Submitted",""
"33768605","ISSDM00214173","2019-08-23 19:36:47","dannyp","Modify","Submitted","Submitted",""
"33768605","ISSDM00214173","2019-12-18 13:23:35","sarahc","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33768605","ISSDM00214173","2019-12-18 13:23:42","sarahc","To_Definition","Reviewed_by_SA","Definition",""
"33769577","ISSDM00215145","2019-03-18 11:24:31","abhishekj","Submit","no_value","Submitted",""
"33769577","ISSDM00215145","2019-04-23 13:44:24","davidsi","Modify","Submitted","Submitted",""
"33769577","ISSDM00215145","2019-05-15 11:38:28","kaminij","Modify","Submitted","Submitted",""
"33769577","ISSDM00215145","2019-05-15 11:38:51","kaminij","To_Definition","Submitted","Definition",""
"33769577","ISSDM00215145","2019-10-07 11:29:57","pso9249","Modify","Definition","Definition",""
"33769577","ISSDM00215145","2019-10-16 14:09:48","diegor","Modify","Definition","Definition",""
"33769577","ISSDM00215145","2019-12-03 14:47:27","dannyp","Postpone","Definition","Postponed",""
"33769577","ISSDM00215145","2020-01-08 18:07:52","dannyp","Modify","Postponed","Postponed",""
"33769577","ISSDM00215145","2020-01-08 18:08:08","dannyp","Resubmit","Postponed","Submitted",""
"33769577","ISSDM00215145","2020-01-08 18:08:18","dannyp","To_Definition","Submitted","Definition",""
"33769577","ISSDM00215145","2020-03-23 17:00:05","dannyp","Modify","Definition","Definition",""
"33769577","ISSDM00215145","2020-08-19 10:47:06","dannyp","Postpone","Definition","Postponed",""
"33769862","ISSDM00215430","2019-04-16 10:37:20","davidsi","Submit","no_value","Submitted",""
"33769862","ISSDM00215430","2019-06-25 15:58:53","diegor","Modify","Submitted","Submitted",""
"33769862","ISSDM00215430","2019-06-26 10:21:32","sarahc","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33769862","ISSDM00215430","2019-06-26 10:22:07","sarahc","To_Definition","Reviewed_by_SA","Definition",""
"33769862","ISSDM00215430","2019-08-14 11:14:57","dannyp","To_Design","Definition","Design",""
"33769862","ISSDM00215430","2019-08-14 11:15:44","dannyp","To_Development","Design","Development",""
"33769862","ISSDM00215430","2019-10-07 13:15:13","marcob","Modify","Development","Development",""
"33769862","ISSDM00215430","2019-10-11 14:29:13","diegor","Modify","Development","Development",""
"33769862","ISSDM00215430","2019-10-16 14:13:52","diegor","Modify","Development","Development",""
"33769862","ISSDM00215430","2019-10-21 17:38:44","lidiam","Modify","Development","Development",""
"33769862","ISSDM00215430","2019-10-23 10:50:35","marcob","Modify","Development","Development",""
"33769862","ISSDM00215430","2019-10-29 09:43:06","lidiam","Modify","Development","Development",""
"33769862","ISSDM00215430","2019-10-29 13:42:52","lidiam","Modify","Development","Development",""
"33769862","ISSDM00215430","2019-11-08 11:18:25","marcob","To_System_Test","Development","System_Test",""
"33769862","ISSDM00215430","2019-11-08 11:19:09","marcob","Modify","System_Test","System_Test",""
"33769862","ISSDM00215430","2019-11-08 11:30:25","lidiam","Modify","System_Test","System_Test",""
"33769862","ISSDM00215430","2019-11-18 17:21:34","marcob","Modify","System_Test","System_Test",""
"33769862","ISSDM00215430","2019-12-10 13:43:17","diegor","Modify","System_Test","System_Test",""
"33769862","ISSDM00215430","2019-12-16 15:16:56","marcob","Postpone","System_Test","Postponed",""
"33769862","ISSDM00215430","2020-01-21 15:14:49","diegor","Modify","Postponed","Postponed",""
"33769862","ISSDM00215430","2020-02-03 12:06:53","diegor","Modify","Postponed","Postponed",""
"33769862","ISSDM00215430","2020-02-04 10:27:48","marcob","Modify","Postponed","Postponed",""
"33769862","ISSDM00215430","2020-03-03 13:19:46","diegor","Modify","Postponed","Postponed",""
"33769862","ISSDM00215430","2020-03-03 13:49:44","diegor","Modify","Postponed","Postponed",""
"33769862","ISSDM00215430","2020-03-30 22:33:36","diegor","Modify","Postponed","Postponed",""
"33769862","ISSDM00215430","2020-04-23 14:15:01","diegor","Modify","Postponed","Postponed",""
"33770613","ISSDM00216181","2019-05-21 17:37:44","dannyp","Submit","no_value","Submitted",""
"33770613","ISSDM00216181","2019-10-16 14:19:21","diegor","Modify","Submitted","Submitted",""
"33772309","ISSDM00217877","2019-11-06 16:07:55","dannyp","Submit","no_value","Submitted",""
"33772309","ISSDM00217877","2019-11-06 16:20:55","dannyp","Modify","Submitted","Submitted",""
"33772309","ISSDM00217877","2019-11-06 16:43:31","dannyp","Modify","Submitted","Submitted",""
"33772309","ISSDM00217877","2019-12-02 14:25:10","zafers","To_Development","Submitted","Development",""
"33772309","ISSDM00217877","2020-04-03 14:31:31","zafers","Modify","Development","Development",""
"33772309","ISSDM00217877","2020-04-03 14:35:56","zafers","Modify","Development","Development",""
"33772309","ISSDM00217877","2020-04-21 13:06:38","zafers","Modify","Development","Development",""
"33772309","ISSDM00217877","2020-04-28 15:31:37","zafers","Modify","Development","Development",""
"33772309","ISSDM00217877","2020-05-05 15:21:53","zafers","To_System_Test","Development","System_Test",""
"33772309","ISSDM00217877","2020-05-27 17:27:31","abhishekj","Modify","System_Test","System_Test",""
"33772309","ISSDM00217877","2020-07-14 10:49:12","dannyp","To_UAT","System_Test","UAT",""
"33772309","ISSDM00217877","2020-09-29 11:24:04","abhishekj","Modify","UAT","UAT",""
"33772793","ISSDM00218361","2020-01-27 17:27:12","ancah","Submit","no_value","Submitted",""
"33773202","ISSDM00218770","2020-02-21 14:44:37","ancah","Submit","no_value","Submitted",""
"33773202","ISSDM00218770","2020-03-26 17:04:51","dannyp","Modify","Submitted","Submitted",""
"33773202","ISSDM00218770","2020-04-22 16:54:39","kaminij","Modify","Submitted","Submitted",""
"33773461","ISSDM00219029","2020-03-10 17:12:25","dannyp","Submit","no_value","Submitted",""
"33773461","ISSDM00219029","2020-03-11 13:21:17","dannyp","Modify","Submitted","Submitted",""
"33773461","ISSDM00219029","2020-03-27 15:47:13","diegor","Modify","Submitted","Submitted",""
"33773461","ISSDM00219029","2020-04-03 08:07:28","diegor","Modify","Submitted","Submitted",""
"33773461","ISSDM00219029","2020-04-07 14:43:59","diegor","To_Design","Submitted","Design",""
"33773461","ISSDM00219029","2020-04-24 04:37:16","diegor","To_Development","Design","Development",""
"33773461","ISSDM00219029","2020-04-24 04:38:08","diegor","Modify","Development","Development",""
"33773461","ISSDM00219029","2020-07-13 12:15:02","cristhianv","Postpone","Development","Postponed",""
"33773461","ISSDM00219029","2020-07-14 10:58:20","dannyp","Modify","Postponed","Postponed",""
"33773814","ISSDM00219382","2020-04-30 00:09:05","andrewk","Submit","no_value","Submitted",""
"33773814","ISSDM00219382","2020-04-30 00:11:21","andrewk","Modify","Submitted","Submitted",""
"33773814","ISSDM00219382","2020-04-30 15:44:05","dannyp","Modify","Submitted","Submitted",""
"33773814","ISSDM00219382","2020-05-18 14:43:45","dannyp","Modify","Submitted","Submitted",""
"33773814","ISSDM00219382","2020-06-18 10:20:50","dannyp","Modify","Submitted","Submitted",""
"33773814","ISSDM00219382","2020-08-10 12:20:11","abhishekj","Modify","Submitted","Submitted",""
"33773814","ISSDM00219382","2020-08-10 12:20:21","abhishekj","To_Definition","Submitted","Definition",""
"33773814","ISSDM00219382","2020-08-10 12:20:36","abhishekj","Modify","Definition","Definition",""
"33773814","ISSDM00219382","2020-08-24 14:30:53","abhishekj","To_Design","Definition","Design",""
"33773814","ISSDM00219382","2020-09-22 11:28:52","abhishekj","To_Development","Design","Development",""
"33773814","ISSDM00219382","2020-10-12 08:35:09","abhishekj","To_System_Test","Development","System_Test",""
"33773814","ISSDM00219382","2020-10-12 08:35:20","abhishekj","To_UAT","System_Test","UAT",""
"33773814","ISSDM00219382","2020-11-02 09:55:03","abhishekj","To_Implementation","UAT","Implementation",""
"33773814","ISSDM00219382","2020-11-02 10:00:56","abhishekj","Modify","Implementation","Implementation",""
"33773863","ISSDM00219431","2020-05-12 10:28:44","dannyp","Submit","no_value","Submitted",""
"33773863","ISSDM00219431","2020-06-12 13:55:30","kaminij","To_Design","Submitted","Design",""
"33773879","ISSDM00219447","2020-05-17 11:30:12","dannyp","Submit","no_value","Submitted",""
"33774057","ISSDM00219625","2020-07-13 18:20:26","ancah","Submit","no_value","Submitted",""
"33774134","ISSDM00219702","2020-08-12 17:13:50","ancah","Submit","no_value","Submitted",""
"33774134","ISSDM00219702","2020-08-12 17:21:05","dannyp","Modify","Submitted","Submitted",""
"33774134","ISSDM00219702","2020-09-02 11:00:16","dannyp","Modify","Submitted","Submitted",""
"33774134","ISSDM00219702","2020-09-02 11:02:43","dannyp","Modify","Submitted","Submitted",""
"33774261","ISSDM00219829","2020-09-10 15:10:30","liannep","Submit","no_value","Submitted",""
"33774261","ISSDM00219829","2020-09-11 11:45:23","abhishekj","To_Design","Submitted","Design",""
"33774290","ISSDM00219858","2020-09-16 12:51:41","liene","Submit","no_value","Submitted",""
"33774290","ISSDM00219858","2020-09-17 11:42:14","dannyp","Modify","Submitted","Submitted",""
"33768909","ISSDM00214477","2019-01-03 11:55:48","ancah","Submit","no_value","Submitted",""
"33768909","ISSDM00214477","2019-06-04 17:37:26","diegor","Modify","Submitted","Submitted",""
"33768909","ISSDM00214477","2019-06-05 17:32:35","sarahc","To_Reviewed_by_SA","Submitted","Reviewed_by_SA",""
"33768909","ISSDM00214477","2019-06-05 17:32:44","sarahc","To_Definition","Reviewed_by_SA","Definition",""
"33768909","ISSDM00214477","2019-06-05 17:32:51","sarahc","To_Design","Definition","Design",""
"33768909","ISSDM00214477","2019-06-05 17:33:15","sarahc","Return_To_Def","Design","Definition",""
"33768909","ISSDM00214477","2019-06-07 16:34:22","diegor","To_Design","Definition","Design",""
"33768909","ISSDM00214477","2019-07-22 13:22:23","diegor","Modify","Design","Design",""
"33768909","ISSDM00214477","2019-10-07 14:39:32","diegor","Return_To_Def","Design","Definition",""
"33768909","ISSDM00214477","2019-10-07 17:46:57","dannyp","Modify","Definition","Definition",""
"33768909","ISSDM00214477","2019-11-11 18:21:24","diegor","Modify","Definition","Definition",""
"33768909","ISSDM00214477","2019-12-13 14:30:31","diegor","To_Design","Definition","Design",""
"33768909","ISSDM00214477","2019-12-13 14:31:28","diegor","Modify","Design","Design",""
